gene_name,logfc,pvalue
ENSG00000130717,0.057484583,0.120973556
ENSG00000140688,0.086936308,0.121245328
ENSG00000141905,0.065038602,0.121257541
ENSG00000155961,-0.051745275,0.120799267
ENSG00000163611,0.065255145,0.121166866
ENSG00000171790,0.035742692,0.121258594
ENSG00000179361,0.072075637,0.121095685
ENSG00000196092,0.062748376,0.120853494
ENSG00000204438,-0.066832338,0.120946146
ENSG00000163904,0.055467159,0.121386016
ENSG00000176160,0.032171885,0.121397814
ENSG00000087111,-0.095410268,0.121534089
ENSG00000101695,-0.056020021,0.121946721
ENSG00000106804,0.03814656,0.121678494
ENSG00000112787,-0.065751745,0.12190869
ENSG00000117697,-0.092529762,0.121771012
ENSG00000185252,-0.04542111,0.121993879
ENSG00000187240,-0.02642232,0.121824577
ENSG00000196544,-0.047013356,0.121628332
ENSG00000258315,-0.096961232,0.12180139
ENSG00000155744,0.099440428,0.122054845
ENSG00000103363,-0.077171237,0.122256419
ENSG00000112096,-0.083738873,0.122261937
ENSG00000163170,-0.05324833,0.122215056
ENSG00000138764,0.05860378,0.122415038
ENSG00000164896,-0.079851126,0.122368576
ENSG00000178996,-0.059524527,0.122500323
ENSG00000111729,-0.055294905,0.122741826
ENSG00000084453,0.023742209,0.123446141
ENSG00000100242,-0.107289586,0.123445939
ENSG00000116062,0.087242005,0.123364812
ENSG00000116604,0.046291664,0.122984172
ENSG00000143226,-0.063200093,0.122980814
ENSG00000150054,0.046137555,0.123020985
ENSG00000151150,0.037841885,0.12360974
ENSG00000158050,-0.071016072,0.123470731
ENSG00000163382,-0.090717306,0.123522309
ENSG00000170310,0.082054809,0.123679151
ENSG00000170915,-0.048248123,0.123588187
ENSG00000175324,-0.08879695,0.123213799
ENSG00000183283,0.105403848,0.123710484
ENSG00000203747,-0.047357364,0.123398954
ENSG00000242616,-0.071888494,0.123661691
ENSG00000125834,0.063283711,0.124073999
ENSG00000143374,-0.093333476,0.124288755
ENSG00000157450,0.061236856,0.124243969
ENSG00000178982,-0.094972269,0.124268355
ENSG00000182195,0.052774455,0.124039473
ENSG00000196367,0.094724362,0.124112406
ENSG00000222009,-0.023559086,0.124218988
ENSG00000228474,-0.092988237,0.124337338
ENSG00000187815,-0.038209297,0.124487254
ENSG00000005469,0.034842379,0.125990523
ENSG00000038945,0.02619989,0.125974491
ENSG00000058668,-0.071611638,0.126143405
ENSG00000086504,-0.081248969,0.125304471
ENSG00000102879,-0.107602965,0.125222399
ENSG00000112514,-0.091475929,0.125390506
ENSG00000121316,-0.038762761,0.125083113
ENSG00000122042,-0.059190777,0.125590216
ENSG00000126107,0.069185001,0.125818245
ENSG00000127804,0.061466868,0.125884556
ENSG00000132274,0.091767624,0.125976954
ENSG00000134285,-0.064978892,0.126096225
ENSG00000143537,-0.072628538,0.125430332
ENSG00000144224,-0.109535449,0.12596794
ENSG00000156599,0.055650768,0.126109873
ENSG00000164024,0.072627194,0.12542091
ENSG00000171049,-0.034002106,0.125957795
ENSG00000171150,0.066207727,0.125183518
ENSG00000231925,0.102474663,0.125770288
ENSG00000244462,0.081319663,0.125142154
ENSG00000156273,0.043959924,0.126240776
ENSG00000135953,-0.053370763,0.126450564
ENSG00000096433,0.090607196,0.126619371
ENSG00000110063,-0.066386881,0.126907696
ENSG00000168081,-0.102035665,0.126792164
ENSG00000186472,-0.025228868,0.126946583
ENSG00000198604,0.057059514,0.126940151
ENSG00000243772,-0.022262618,0.126722944
ENSG00000092439,0.087390209,0.127042053
ENSG00000129083,0.089618325,0.12712318
ENSG00000162517,-0.094540633,0.127250037
ENSG00000184277,0.088057307,0.12732112
ENSG00000139679,-0.055964658,0.127676105
ENSG00000143314,-0.076847116,0.127681069
ENSG00000101158,0.097031633,0.127803469
ENSG00000128039,0.022974765,0.127771586
ENSG00000132361,0.034776786,0.128025722
ENSG00000198804,0.069176493,0.127983917
ENSG00000100982,0.105934548,0.12815788
ENSG00000169180,0.09353525,0.128161622
ENSG00000008294,0.064450101,0.128225892
ENSG00000035681,0.064623834,0.128775911
ENSG00000036530,0.030165043,0.128661088
ENSG00000081791,-0.101357065,0.128787993
ENSG00000089048,0.071528309,0.128511322
ENSG00000135452,-0.088519625,0.128813749
ENSG00000137185,0.057230232,0.128461389
ENSG00000204564,0.051919892,0.128766458
ENSG00000214013,0.069807978,0.128567545
ENSG00000253729,0.091274347,0.128610949
ENSG00000064012,0.082914985,0.12908171
ENSG00000134262,-0.08717086,0.129177401
ENSG00000144848,-0.094545489,0.129161419
ENSG00000138160,-0.028874356,0.129248617
ENSG00000166704,0.057495751,0.129372391
ENSG00000079999,-0.066928475,0.129534065
ENSG00000145016,-0.094348384,0.129605396
ENSG00000169689,-0.077397709,0.129664916
ENSG00000180776,0.057328199,0.129792421
ENSG00000285976,0.072869199,0.12977881
ENSG00000100836,-0.067977708,0.130344207
ENSG00000106066,-0.046954215,0.130162288
ENSG00000114126,0.050382033,0.130248468
ENSG00000131067,0.045117611,0.130355489
ENSG00000168175,0.076071884,0.130327221
ENSG00000168350,-0.042974276,0.130302944
ENSG00000143502,-0.025539798,0.130499569
ENSG00000170006,-0.083216388,0.130457879
ENSG00000014914,-0.040790678,0.130680004
ENSG00000095319,0.073303541,0.130700769
ENSG00000211455,-0.043034987,0.130768095
ENSG00000034693,-0.062069591,0.131018929
ENSG00000104518,-0.091999129,0.130966883
ENSG00000105677,-0.076652806,0.131155398
ENSG00000113595,0.035418128,0.131104104
ENSG00000169598,-0.069436519,0.131035375
ENSG00000185669,-0.048180488,0.130856178
ENSG00000198393,0.073696779,0.131244708
ENSG00000048649,0.093920826,0.13186821
ENSG00000073050,-0.077833659,0.131632737
ENSG00000089327,-0.100176487,0.131738381
ENSG00000126814,-0.047856649,0.131922865
ENSG00000134644,0.092430632,0.131644912
ENSG00000144354,-0.033948673,0.131581992
ENSG00000152147,-0.046750679,0.131902439
ENSG00000164307,0.061381906,0.131536692
ENSG00000167395,-0.068236294,0.131851455
ENSG00000106571,0.023239126,0.131994477
ENSG00000113456,0.045872674,0.132056453
ENSG00000015479,0.096670848,0.132396246
ENSG00000167208,-0.090585647,0.132443276
ENSG00000178385,0.062795623,0.132410062
ENSG00000033011,-0.062619491,0.132629494
ENSG00000100749,-0.067296164,0.132801917
ENSG00000152104,0.035336046,0.132835998
ENSG00000187840,-0.070834097,0.132879021
ENSG00000204084,0.086696828,0.132740993
ENSG00000014123,-0.083605171,0.133004119
ENSG00000100258,0.075121003,0.13295908
ENSG00000213903,-0.05590294,0.133248343
ENSG00000106803,-0.095974611,0.133370475
ENSG00000152207,-0.034395757,0.133527318
ENSG00000166321,-0.035218906,0.133490228
ENSG00000082212,-0.068589654,0.133769694
ENSG00000131023,0.069471572,0.133786554
ENSG00000166582,0.052013046,0.133847014
ENSG00000150625,0.029337373,0.13406213
ENSG00000268500,-0.006522475,0.134521394
ENSG00000145982,0.086737819,0.134661177
ENSG00000064419,-0.096416158,0.134914602
ENSG00000106400,-0.078534789,0.134776936
ENSG00000159720,-0.097245096,0.134907679
ENSG00000178307,-0.071691881,0.134845781
ENSG00000033170,0.064233089,0.135055921
ENSG00000136960,0.024407302,0.135158538
ENSG00000139651,0.065616417,0.13510593
ENSG00000159592,0.077293894,0.135210814
ENSG00000100084,-0.064851689,0.135296653
ENSG00000127526,0.058044932,0.135531639
ENSG00000159884,-0.069544438,0.13562645
ENSG00000157259,0.057877698,0.136011104
ENSG00000158435,-0.054605245,0.136033382
ENSG00000171314,-0.094722569,0.135908384
ENSG00000179921,-0.046800169,0.135986487
ENSG00000145782,0.097113367,0.13615707
ENSG00000072274,0.083664745,0.136578057
ENSG00000088298,-0.082860291,0.13652296
ENSG00000115271,-0.061940591,0.136565936
ENSG00000119681,0.022108901,0.136356083
ENSG00000178537,-0.041528426,0.136327664
ENSG00000243646,-0.090771214,0.136428299
ENSG00000183688,-0.035780406,0.136742847
ENSG00000186469,-0.091012018,0.13685882
ENSG00000137814,0.050557763,0.137231071
ENSG00000122140,-0.086682371,0.137437201
ENSG00000142669,-0.100535159,0.137492089
ENSG00000069702,-0.048381957,0.138128165
ENSG00000088854,0.049464317,0.138421319
ENSG00000104872,-0.085507261,0.138631862
ENSG00000116005,-0.059110234,0.13904623
ENSG00000119392,-0.07807616,0.138811748
ENSG00000120899,0.073970764,0.138062297
ENSG00000122545,-0.094639615,0.138640463
ENSG00000126070,0.07739125,0.138461283
ENSG00000137944,0.07627008,0.139042626
ENSG00000138073,-0.056730082,0.138678507
ENSG00000154727,0.061520599,0.137729845
ENSG00000158467,0.037921118,0.138923647
ENSG00000163803,-0.0342644,0.138643588
ENSG00000164411,0.026861244,0.138394258
ENSG00000166398,0.06447801,0.138840163
ENSG00000169057,0.073612718,0.138090314
ENSG00000169967,0.088205279,0.137976993
ENSG00000172530,0.073249332,0.137637325
ENSG00000182866,-0.065749597,0.138886827
ENSG00000183258,-0.093363698,0.137966686
ENSG00000184719,-0.032484678,0.13822855
ENSG00000245848,-0.019672799,0.138538046
ENSG00000254004,0.039926692,0.138102199
ENSG00000259494,-0.064879706,0.138561669
ENSG00000285171,0.049539527,0.13833903
ENSG00000075089,-0.06052944,0.139130459
ENSG00000111684,-0.065342309,0.139177882
ENSG00000148429,0.085149529,0.139288164
ENSG00000138942,0.077729099,0.139688773
ENSG00000036054,-0.062906864,0.139914424
ENSG00000132405,0.069782161,0.139965006
ENSG00000134516,0.069994755,0.139941246
ENSG00000157168,-0.030028102,0.139964791
ENSG00000077238,-0.05192762,0.140572763
ENSG00000083099,0.09107841,0.140722644
ENSG00000126353,0.090928838,0.140491632
ENSG00000144792,0.028641112,0.140316007
ENSG00000160352,0.043341229,0.140686364
ENSG00000164296,0.03394409,0.140523866
ENSG00000170043,-0.088401054,0.140594092
ENSG00000176834,0.026842386,0.140486213
ENSG00000185414,0.060841638,0.140642739
ENSG00000198373,0.093068327,0.140653531
ENSG00000101290,0.085131153,0.140992259
ENSG00000111728,0.018866026,0.141119057
ENSG00000114166,-0.061398213,0.140958827
ENSG00000120942,0.075484328,0.140944859
ENSG00000122986,-0.09927908,0.141283366
ENSG00000140937,-0.026779328,0.140934801
ENSG00000149781,-0.096111898,0.141282141
ENSG00000163539,0.067004017,0.14112935
ENSG00000168310,0.078315964,0.141213713
ENSG00000065183,0.049550408,0.141941339
ENSG00000099910,-0.078408145,0.142247774
ENSG00000100271,-0.041681823,0.142149148
ENSG00000104915,-0.068128272,0.142193872
ENSG00000108578,-0.082950598,0.141836185
ENSG00000110801,-0.083821522,0.142005309
ENSG00000114491,-0.067021722,0.142148314
ENSG00000124334,0.028411146,0.142202313
ENSG00000132603,0.051840948,0.142104419
ENSG00000138750,0.08484413,0.141671516
ENSG00000147789,0.07289049,0.141788859
ENSG00000159363,-0.056025339,0.141851403
ENSG00000178381,0.078327513,0.141643694
ENSG00000150787,0.063334017,0.142607911
ENSG00000138363,0.09944008,0.142750967
ENSG00000263956,-0.087229633,0.142850248
ENSG00000081923,0.064588405,0.143158096
ENSG00000090376,-0.04948373,0.143270356
ENSG00000128000,0.039527393,0.143158958
ENSG00000165915,-0.068514323,0.143255606
ENSG00000171295,0.034162563,0.143161933
ENSG00000211659,0.044908154,0.143119982
ENSG00000129450,-0.036975051,0.143436079
ENSG00000072958,-0.09378455,0.143603248
ENSG00000086848,-0.056035405,0.143640806
ENSG00000075426,-0.046673072,0.144351276
ENSG00000081913,-0.03073145,0.1443662
ENSG00000117385,-0.046875638,0.144306273
ENSG00000117543,-0.078917489,0.144094279
ENSG00000131873,-0.057019334,0.144413793
ENSG00000133835,-0.070044686,0.144194522
ENSG00000140575,0.09786835,0.14417705
ENSG00000163110,0.058451035,0.144045479
ENSG00000168918,0.09493666,0.143943829
ENSG00000178096,-0.047876114,0.144157742
ENSG00000182782,-0.024561952,0.144043729
ENSG00000196262,-0.09362556,0.144200114
ENSG00000265808,-0.09808763,0.144471345
ENSG00000144426,0.076730184,0.144588925
ENSG00000257315,0.018299734,0.144657961
ENSG00000243264,-0.04941522,0.144775817
ENSG00000107560,-0.040261238,0.145033254
ENSG00000115866,0.100350977,0.14541117
ENSG00000122417,0.061206182,0.145268732
ENSG00000148396,-0.090782553,0.14549272
ENSG00000151687,0.050045676,0.145424483
ENSG00000158290,0.06846615,0.145070161
ENSG00000160305,0.084133863,0.145491627
ENSG00000160551,-0.070567872,0.145592105
ENSG00000165782,-0.070666788,0.145461301
ENSG00000184831,0.036489006,0.145563021
ENSG00000204420,0.030019761,0.145264339
ENSG00000010292,-0.065462164,0.14654968
ENSG00000011523,0.080593753,0.145711323
ENSG00000053371,-0.09271431,0.146011621
ENSG00000105662,0.074926251,0.146196288
ENSG00000112078,0.068235787,0.146868747
ENSG00000119559,-0.084019642,0.146905255
ENSG00000120451,0.062343685,0.146357744
ENSG00000127946,0.034218737,0.146966038
ENSG00000135637,-0.056050204,0.145870441
ENSG00000143321,-0.068320933,0.1461451
ENSG00000150316,0.069384371,0.147018466
ENSG00000153179,-0.073693752,0.146147285
ENSG00000153561,-0.076898179,0.146915722
ENSG00000160075,-0.091317468,0.147034755
ENSG00000163754,-0.082018092,0.146518864
ENSG00000165516,0.069993491,0.146945868
ENSG00000171103,-0.076598508,0.146123621
ENSG00000175906,-0.043404953,0.146205749
ENSG00000197892,0.045404922,0.147042962
ENSG00000204231,-0.059030954,0.14674109
ENSG00000211972,-0.049021455,0.145909206
ENSG00000240972,-0.065248663,0.14697538
ENSG00000244687,0.088618131,0.14634873
ENSG00000129810,-0.05697874,0.147191349
ENSG00000149639,0.075553357,0.147230464
ENSG00000100416,0.073477403,0.14743301
ENSG00000105583,-0.084540365,0.147323376
ENSG00000112851,0.068369474,0.14772343
ENSG00000131711,0.059304573,0.147553757
ENSG00000150938,0.034916653,0.147569754
ENSG00000155099,0.051109156,0.147517734
ENSG00000171448,0.044448522,0.147730791
ENSG00000174886,-0.088583877,0.147658554
ENSG00000255152,-0.027568157,0.147811388
ENSG00000005483,0.094499728,0.147985088
ENSG00000028203,0.061893109,0.148971877
ENSG00000051382,0.048600701,0.149560203
ENSG00000064313,0.060954881,0.149638924
ENSG00000071626,0.072371693,0.149677311
ENSG00000074755,0.077773515,0.148226734
ENSG00000075884,0.091892593,0.148290744
ENSG00000100422,-0.061807867,0.148773145
ENSG00000100852,0.054831204,0.148374055
ENSG00000101150,-0.094545125,0.14967542
ENSG00000109458,0.041315407,0.149001419
ENSG00000122515,0.064625485,0.149955966
ENSG00000125246,-0.041848223,0.148285935
ENSG00000131355,-0.031049641,0.149765092
ENSG00000131374,0.059179704,0.14995114
ENSG00000132382,0.063944424,0.149954774
ENSG00000135778,-0.069994548,0.148894308
ENSG00000140104,-0.01999787,0.148111525
ENSG00000141002,0.093636511,0.148005727
ENSG00000148516,0.068362801,0.149659155
ENSG00000151718,0.025865276,0.149092236
ENSG00000154001,-0.079205878,0.149348523
ENSG00000156873,-0.08207217,0.148494139
ENSG00000164056,-0.036012353,0.149182778
ENSG00000164347,0.063676326,0.148172998
ENSG00000164818,0.034393997,0.148786219
ENSG00000165055,-0.067760178,0.149226252
ENSG00000167962,-0.039111722,0.149710568
ENSG00000171940,0.070809011,0.14883997
ENSG00000173715,0.038064854,0.149287183
ENSG00000175224,0.069480125,0.149933846
ENSG00000187796,-0.036606694,0.148631626
ENSG00000197535,0.065557546,0.148426744
ENSG00000240849,-0.046853,0.149860471
ENSG00000113088,-0.041722453,0.150136652
ENSG00000118418,-0.091828307,0.150099171
ENSG00000127884,-0.087432701,0.150218868
ENSG00000131943,-0.06311297,0.150283491
ENSG00000122877,0.033680293,0.150536143
ENSG00000172922,-0.087815642,0.150502916
ENSG00000149600,-0.072534226,0.150751706
ENSG00000198538,-0.037860185,0.150906121
ENSG00000105369,0.095487636,0.15103875
ENSG00000189091,-0.064881393,0.151011094
ENSG00000124641,-0.056127228,0.151184223
ENSG00000170946,0.040376009,0.151154457
ENSG00000140931,-0.040103843,0.151273731
ENSG00000186300,0.036799425,0.151373403
ENSG00000071054,0.076709912,0.151592682
ENSG00000162981,-0.031718021,0.151585191
ENSG00000185046,-0.021490304,0.151634197
ENSG00000047644,0.069675441,0.151897003
ENSG00000056050,-0.048653509,0.151854415
ENSG00000159792,0.045111063,0.151888453
ENSG00000175857,-0.091835484,0.151818924
ENSG00000087338,-0.05446757,0.152101602
ENSG00000132704,-0.090022086,0.152046398
ENSG00000159842,-0.084135582,0.152062128
ENSG00000071894,0.074447462,0.15220241
ENSG00000135127,0.040705775,0.152258011
ENSG00000129235,-0.062913955,0.152499375
ENSG00000243716,0.083701946,0.152510636
ENSG00000125871,-0.0868214,0.152575563
ENSG00000185236,0.036883471,0.15277904
ENSG00000243725,-0.06543517,0.152806359
ENSG00000198728,0.051803373,0.153067682
ENSG00000104974,-0.049907495,0.153557305
ENSG00000111696,-0.064210903,0.153409759
ENSG00000131051,0.094091923,0.15356115
ENSG00000156515,-0.090512584,0.153333787
ENSG00000163510,-0.083358519,0.15346345
ENSG00000214413,0.067416249,0.153306611
ENSG00000228253,0.057333024,0.153314044
ENSG00000111450,0.042235074,0.153729549
ENSG00000105948,0.022528804,0.15401005
ENSG00000110395,0.072558293,0.154061538
ENSG00000128059,-0.045402662,0.153940097
ENSG00000167797,-0.085639887,0.154080767
ENSG00000168575,0.053876477,0.153839255
ENSG00000079785,-0.088931437,0.154180255
ENSG00000132740,0.053560629,0.15423639
ENSG00000108797,-0.046659492,0.154423167
ENSG00000197471,-0.051297066,0.154434942
ENSG00000150867,-0.078232872,0.154614023
ENSG00000110721,-0.068061165,0.154875101
ENSG00000152818,0.082074175,0.154872589
ENSG00000163877,0.060277434,0.154856861
ENSG00000005156,0.05175563,0.158460169
ENSG00000031081,0.053488064,0.156473721
ENSG00000071553,-0.092010901,0.155224096
ENSG00000086061,-0.082446352,0.158344714
ENSG00000086102,0.087963277,0.158666708
ENSG00000094631,0.080271108,0.155446823
ENSG00000101019,0.063096702,0.156940137
ENSG00000101413,0.054716395,0.156354871
ENSG00000102043,0.044437314,0.156559141
ENSG00000103160,0.045971161,0.158548039
ENSG00000105352,-0.02862461,0.158308112
ENSG00000106992,0.021338222,0.157338803
ENSG00000108175,-0.067409296,0.155273661
ENSG00000110848,0.062718527,0.156257676
ENSG00000110931,-0.0582207,0.15842641
ENSG00000119231,0.076141097,0.155091049
ENSG00000120805,-0.076523352,0.15727031
ENSG00000126768,-0.081228899,0.156500937
ENSG00000131669,-0.054162361,0.156629575
ENSG00000132514,-0.0276727,0.155250475
ENSG00000132549,0.065375772,0.158464021
ENSG00000133056,0.049997187,0.156827352
ENSG00000136826,-0.054474214,0.157514524
ENSG00000136938,-0.096015909,0.157648028
ENSG00000137575,-0.071332452,0.155048733
ENSG00000137842,0.050047408,0.157735544
ENSG00000140650,-0.061499113,0.158481194
ENSG00000141378,-0.061154051,0.156918085
ENSG00000143093,0.077190019,0.157758523
ENSG00000143398,0.065723983,0.158185539
ENSG00000143977,-0.073688728,0.158274712
ENSG00000144840,0.046281709,0.157182303
ENSG00000145868,0.055619861,0.158644617
ENSG00000146963,-0.07915105,0.156659496
ENSG00000151500,-0.080744027,0.156242645
ENSG00000152291,0.071772828,0.156093673
ENSG00000158717,-0.069472924,0.156951995
ENSG00000161405,0.048792078,0.156993777
ENSG00000162368,-0.080964194,0.156507233
ENSG00000164032,-0.080154464,0.157175178
ENSG00000164048,0.061574105,0.158324542
ENSG00000164190,0.090365264,0.157182233
ENSG00000165934,-0.05314568,0.158232131
ENSG00000167118,0.058742039,0.155785441
ENSG00000168038,0.050185487,0.158014015
ENSG00000168374,-0.088043946,0.156230415
ENSG00000171100,0.058060393,0.157913883
ENSG00000171222,-0.047759164,0.158389514
ENSG00000174989,-0.054881589,0.155858106
ENSG00000181035,-0.068616877,0.155632248
ENSG00000182504,0.053238964,0.155801548
ENSG00000185088,-0.071334117,0.15792003
ENSG00000186166,0.072512132,0.15857037
ENSG00000197070,-0.081284212,0.157957605
ENSG00000198168,0.050377586,0.156905246
